date,strikes,lat,lon
2016-04-29,3,35.533685792559176,39.438516797196584
2016-04-07,4,35.16977991196889,39.85189543379507
2016-04-18,8,35.919315149139216,39.78324537451318
2016-03-12,2,35.54915840598437,38.75834926509576
2016-06-03,7,35.47477838848685,40.7845274090015
2016-04-20,4,36.48637039125399,38.38759199442851
2016-04-14,7,36.54989252320608,41.2300710446777
2016-06-30,8,36.88682150699815,38.771429575104825
2016-06-15,7,35.23245924385475,39.81097659693643
2016-02-21,6,36.63065017395026,38.71240283058808
2016-02-14,6,35.18593966288354,39.77246522458958
2016-06-12,8,35.3195539782115,38.550501549339785
2016-06-01,3,36.241861502294945,40.22893146600946
2016-06-25,1,36.49172321692892,39.01878244083239
2016-03-24,8,35.32437404016464,40.18020040538217
2016-02-29,3,35.62078985927681,40.258052900176146
2016-01-11,6,37.40207684663924,38.88777816298746
2016-04-27,4,37.21755160599994,38.266063141703995
2016-04-25,1,36.8281928611939,38.951161643368735
2016-02-21,8,35.98480556699785,40.595173767581166
2016-03-29,5,37.51896320614246,38.55835109452115
2016-01-14,7,36.70106985435104,40.16935731751801
2016-03-18,2,37.177504315510966,40.86450140738844
2016-03-15,3,35.505158967285944,38.93831110363672
2016-03-25,2,35.810853779140665,40.71469132223885
2016-03-27,1,35.682542207612144,39.746479575833185
2016-04-04,6,36.091284939466895,40.155317009943744
2016-02-24,7,37.029793070575536,40.6369182215517
2016-05-30,4,36.85924294560308,37.8197430556887
2016-02-23,5,36.36561460493013,38.45468936894675
2016-04-18,2,36.676650026735636,41.2556770272727
2016-03-25,8,36.802454808057064,40.75678338377634
2016-06-10,1,34.880702086469555,39.54244086184822
2016-06-24,1,36.41187385113455,40.15632322573504
2016-01-18,5,36.38274632613798,40.551195894965225
2016-06-29,3,34.77757498210437,40.69155866608077
2016-05-21,7,36.28715291167158,38.42292479431837
2016-03-07,2,36.026641667115605,39.38478478015083
2016-03-27,4,35.88065425280746,41.13115311026315
2016-03-04,7,36.48384076556894,37.71407259851974
2016-05-19,5,35.16786772650126,39.92883863990455
2016-01-31,1,36.628992080461735,38.8069119580187
2016-01-24,2,35.54605735733326,40.013688559575456
2016-06-09,2,36.676296557712675,41.40463597252553
2016-05-07,2,35.52430291088844,39.21243489280862
2016-06-14,1,37.14397743789647,40.956465800909434
2016-06-02,7,36.21027275729631,39.393654400472045
2016-03-03,6,36.24518633468601,38.43846986408191
2016-02-14,4,36.177376737890846,39.188800816123404
2016-05-07,2,36.51979328803408,38.258947689760966
2016-04-26,5,36.39802301758983,38.98964991142464
2016-06-16,2,35.51217718804829,40.0087382052971
2016-04-11,8,35.30375368230215,39.66924883111609
2016-04-09,5,37.046465113562554,38.82801605710048
2016-06-17,6,37.10160276652919,40.14374112606579
2016-06-08,1,35.59485712152135,39.56750748116634
2016-06-06,7,35.752173666967025,40.657230403929816
2016-03-11,5,37.144837084066175,40.80990859100005
2016-04-15,5,36.96728217011267,37.7521902428282
2016-01-01,4,37.075756716974645,41.30904482247398
2016-05-02,7,36.336951246215115,40.17629861296734
2016-04-25,6,36.78591714567272,38.473948100438385
2016-04-22,6,37.09530305249581,38.396984830467126
2016-02-20,2,36.06231477125815,38.9513296712146
2016-06-19,2,36.51263270590647,38.26053369266936
2016-06-13,5,35.40533585718326,38.48257729408725
2016-05-02,7,35.99103363716312,39.31122363286748
2016-06-20,4,36.9323157497574,40.284765829160825
2016-06-16,1,36.904007864486594,38.08973229248514
2016-05-02,8,36.181923641503616,40.693824538490816
2016-03-27,4,34.670776507018786,39.56710858266966
2016-02-12,7,35.78139126215629,38.690545377498474
2016-06-29,4,36.390717659647486,38.71341048811872
2016-03-10,6,36.62471370432873,38.570578150486966
2016-01-05,6,36.48234266124146,40.43421850390079
2016-06-13,3,35.431054923342565,40.09615488223883
2016-01-20,1,36.33693408044538,39.64346083297605
2016-05-28,8,36.418238077294674,39.371921060249996
2016-03-31,1,36.32897029030235,38.348141866068076
2016-04-30,7,35.59622843675638,38.81552779281494
2016-02-10,8,37.559789572147345,38.824712470277575
2016-02-01,7,36.3840386649447,40.85548942831141
2016-02-06,1,36.20078318817925,39.39975599349248
2016-02-01,7,34.65434161850844,39.53831150113969
2016-02-13,7,35.94370271910142,39.16519210155092
2016-03-27,8,36.07577242737874,39.541251304952375
2016-06-02,7,36.47796907830966,39.17594112844437
2016-02-13,5,34.946130737463974,40.52713421855975
2016-05-01,3,35.276427698830666,39.493685713131725
2016-06-20,3,36.42300748169577,38.101107273369564
2016-05-04,7,36.30651226138571,39.31924130252341
2016-06-06,6,36.52445703545425,38.415502251479246
2016-02-05,2,36.96003334805631,38.861073582443005
2016-06-02,1,36.57584073515429,38.14337706129694
2016-05-11,3,36.11759853494873,39.47074830890412
2016-03-08,4,35.30308921170375,40.21066824403542
2016-03-01,4,36.200927394623825,39.31264961253765
2016-03-08,3,36.96945030923949,38.116065228278565
2016-06-01,6,35.95418488155512,39.78463783750327
2016-04-30,1,36.254515469870974,38.39992569284694
2016-05-17,3,35.931717318214375,39.59723940148014
2016-01-13,1,36.88902202319141,38.89639258914895
2016-03-10,1,36.22770185828743,37.931544611186425
2016-02-17,1,35.970207176440454,40.72963006277317
2016-06-25,6,36.25380667863909,38.34115489565376
2016-04-30,6,36.1482258318653,41.24006162696944
2016-05-10,4,36.44200056814767,40.78901623301173
2016-02-21,6,36.37337697700199,41.17298016605463
2016-02-03,2,35.638389423167936,38.90526593723244
2016-01-02,1,36.50989352954832,39.00567720838977
2016-01-09,6,35.23358987225548,40.08103088488133
2016-01-23,2,35.326861620400145,40.312175903263665
2016-06-04,2,34.79341077295315,39.68486254368649
2016-02-19,7,34.986042363581696,39.673678516840866
2016-06-26,1,35.84043519948049,41.26973421044629
2016-01-26,7,36.43940912683569,40.41620009621539
2016-04-12,3,37.156296282488945,40.546808976103904
2016-01-24,2,36.885562107232815,38.243180706132094
2016-03-19,4,36.44100551345232,38.945272629945364
2016-01-02,3,36.43873320820593,41.135944636880765
2016-05-11,3,35.84891716804726,40.082787648787075
2016-06-18,5,36.309962827637555,38.15973195438214
2016-01-02,1,35.53049242334736,39.91906527088065
2016-06-29,8,37.26242468713221,37.79800918720914
2016-06-20,1,36.31869235519055,40.579162733122836
2016-06-23,3,37.265637567658814,37.818317612173
2016-03-07,3,37.02995912907052,38.66532671892282
2016-01-01,8,36.07739843468387,40.16757013788055
2016-05-10,8,36.539051241042735,40.36168481989605
2016-03-10,6,36.25813916004328,38.839761625955965
2016-01-09,3,35.01246325100583,40.098898568697024
2016-05-02,2,36.24546279887624,38.3797090381285
2016-02-15,4,35.88535063083377,41.40018785571596
2016-03-26,2,36.22572798962872,38.55900855974275
2016-02-11,8,35.11691718741877,39.78889376072364
2016-03-06,4,36.227497752854276,37.83429964937063
2016-03-21,6,36.689298388850396,38.736952464357714
2016-01-14,1,36.028877990958904,40.826638199401934
2016-01-05,1,35.6615718629664,40.43208036801277
2016-06-14,1,35.109329561651045,40.06246904910117
2016-02-24,5,37.02872675621095,37.80557922441258
2016-01-04,5,37.0541690285658,41.291331190906334
2016-06-27,5,35.50581692922265,39.772604839194585
2016-01-31,7,35.56063004513036,39.444143798000376
2016-04-25,2,36.629398648261066,41.1709121772265
2016-02-18,6,35.082735029936785,40.59838813536589
2016-03-20,5,35.98232839856796,38.77026307167802
2016-03-31,7,36.85237856821704,40.60125146907202
2016-06-13,5,36.581397094579735,38.66988777797208
2016-06-25,5,36.74856599500223,41.08246218888045
2016-01-17,6,34.87070004247289,39.96820840909945
2016-01-11,5,36.41975423504307,40.572746592876626
2016-05-25,8,34.86003845060825,40.78348112480603
2016-02-25,5,37.28450981609703,37.73840452634779
2016-02-21,4,35.627167291403985,39.19655217023508
2016-06-15,8,35.93229012128703,40.43628066609054
2016-01-07,6,34.743168778490265,39.60029289800072
2016-03-18,7,35.349554414213706,39.68747162991591
2016-04-13,8,35.48033192761706,40.48809395920438
2016-04-13,1,36.652223171868904,38.0630981069249
2016-02-29,5,36.71811927098236,40.625151833028276
2016-03-28,4,35.33147858007661,39.23594610467728
2016-01-07,1,36.345146776983086,40.290793299671634
2016-01-28,3,36.917152080409885,40.121187838881184
2016-01-05,3,35.78554988755037,39.54368643811312
2016-04-10,1,35.88311675660502,38.52388562547066
2016-06-27,5,35.632170698653205,39.922765846272235
2016-03-25,5,36.28930702078514,38.53389364662037
2016-02-27,8,35.772391180955374,39.73114286895959
2016-06-15,4,36.89018896228826,41.05382331975
2016-04-20,5,36.69514754088701,40.147669161545345
2016-01-21,6,34.98786375652707,39.88388228271731
2016-04-04,3,36.13875268280117,40.495478390940335
2016-02-23,3,36.044122747152805,39.50882271694567
2016-06-20,6,36.301335330582695,38.526624574093795
2016-06-20,2,36.79035406375463,37.87481791521354
2016-06-16,3,35.526955757596525,38.4251495058972
2016-05-28,2,36.06192395076648,41.24005358704311
2016-05-05,3,35.70056942626095,39.61931767368857
2016-04-17,7,36.465400951072695,40.591614022935616
2016-06-03,4,35.875624113346,39.593503376126506
2016-01-14,6,35.89436457284445,41.0941985346316
2016-04-13,8,36.58059728813576,40.54613096584124
2016-04-03,3,35.1287774172605,40.01074860711374
2016-04-07,1,35.04527119240826,40.444983384814186
2016-04-09,4,36.12786592061064,40.25850311001789
2016-02-23,8,36.764670494296965,41.079398565478535
2016-02-03,5,35.00486055859188,39.911867566763696
2016-01-31,1,36.795850220850696,38.645401177699796
2016-04-24,2,36.15473454708302,39.50007158044066
2016-05-23,4,36.20108586071292,38.412852565287885
2016-02-27,2,36.0818731440866,40.089544402149436
2016-05-21,8,35.67459854428982,38.33228600594217
2016-01-21,2,36.78227867439209,40.726669179484446
2016-04-10,5,37.29462463627866,38.837852964219934
2016-02-15,2,36.847087765900305,40.52694571916816
2016-06-21,6,36.608859024846865,38.83374417541697
2016-06-12,1,37.142944440472824,41.25189672391849
2016-01-02,7,36.3233464665494,38.704951617361
2016-02-24,1,35.47767433362696,40.623845996309605
2016-05-11,5,36.222903458481376,38.10145992510159
2016-01-04,8,34.68447491517601,39.683623915779606
2016-01-08,4,36.22811562707124,38.96075971170356
2016-06-29,1,36.14711781641296,39.144815657392634
2016-04-25,6,36.468406244139295,41.132558574384745
2016-05-07,7,36.764640643152426,38.73955417965521
2016-04-01,2,35.842211252961164,39.30414827591925
2016-01-30,7,35.52310193035492,39.72734225801508
2016-06-17,3,35.630385253752976,38.327318508487956
2016-04-26,3,35.415095095084325,39.51660737682696
2016-03-15,3,34.75256669636101,40.35999726819043
2016-06-27,4,36.632989065060926,40.91878840479652
2016-03-06,3,37.21242441177544,37.856336261440894
2016-05-11,3,36.96776128134719,40.230413325288524
2016-02-06,1,35.50360066459286,38.53073982592625
2016-01-22,4,35.58735818855672,39.13669968665563
2016-03-23,8,35.46759717318387,39.285200029113845
2016-01-17,5,36.24280794314864,41.13724062600257
2016-06-06,8,37.27303383798892,38.71727319221071
2016-03-17,5,35.99397367372962,39.582696561725015
2016-01-28,2,37.072896194702565,38.98394563803387
2016-02-03,8,36.38818951885324,40.55321642951371
2016-01-17,1,36.362579614945396,39.51913485296508
2016-06-26,8,36.457111824184736,39.585112172467674
2016-05-15,3,35.52218028308788,40.163473609935096
2016-04-01,8,34.822192217343925,40.79538989785419
2016-06-25,6,35.73277035759118,39.12988070268465
2016-06-18,1,35.16772317659547,39.97607833292629
2016-04-22,2,36.967170062801095,41.23613829037501
2016-01-24,6,35.052740248310684,40.08313336229795
2016-06-06,8,35.77361603038804,40.443858968169295
2016-02-19,5,36.06960855215055,39.24497415790803
2016-03-04,3,36.47261241987954,38.70532482371896
2016-03-31,4,34.82307590661087,40.77142903348715
2016-03-04,6,34.84010465496142,40.162042110991116
2016-05-12,5,35.610192926003016,39.242848844831144
2016-01-24,4,34.874001453266715,39.833013537023504
2016-03-26,3,36.77379186748887,40.64514448644336
2016-04-22,4,35.549646986952844,38.466876377762375
2016-04-19,8,36.07653423000053,40.13318305483949
2016-05-02,2,36.596402747117686,37.951890068778546
2016-01-02,4,35.36194485112486,38.42504223405534
2016-06-10,5,35.851298173471214,39.6885071612616
2016-04-05,4,36.33358868393855,40.70292613636259
2016-03-19,8,37.17649968335422,38.53414362528816
2016-02-05,4,35.3646641506007,39.0028808390756
2016-06-09,7,35.24576222849984,39.736750931120696
2016-06-10,8,35.39453574589585,38.412078943038885
2016-05-01,7,35.578800780210116,38.83399940297838
2016-03-12,2,37.45394196352819,38.03229889360369
2016-06-29,7,37.06632044054739,38.673594156516344
2016-05-27,5,36.315238393612226,40.86452014629726
2016-04-12,4,35.92775195000736,38.84617852532451
2016-01-04,4,35.904280014981985,39.726407847936485
2016-06-28,4,35.816413568723355,38.67304106881302
2016-01-18,3,35.86918417400608,40.38325524961476
2016-05-07,6,36.78098463209108,40.633851370108815
2016-04-19,3,36.08481416750167,40.64688501538196
2016-01-17,5,36.57871782536299,38.88864563988745
2016-01-05,4,35.97050450493691,38.86671220589159
2016-06-18,2,34.9748546273758,40.382266674875424
2016-02-21,3,35.78698042187981,39.123446813629215
2016-02-22,2,36.248757521091,38.24485771992233
2016-02-14,5,35.9597431781966,40.73931634181911
2016-05-07,5,35.41250855038497,38.45702941310673
2016-01-15,2,36.609549742309284,38.64219705556342
2016-05-31,7,36.21129367183083,39.62317670353568
2016-06-08,4,34.962930179128776,39.523754524806456
2016-04-04,5,35.43555331874813,40.13265973816884
2016-05-26,7,37.547842229919226,38.078517678637525
2016-01-10,5,35.710924145358916,38.932024776921146
2016-01-25,7,36.34848661852894,40.76154234073308
2016-02-28,8,36.48318057883387,37.93681502138936
2016-03-19,2,37.05938446619812,38.59742738311266
2016-04-26,7,35.69941379384438,40.09951287314458
2016-05-16,1,37.34424374647459,38.55596605849168
2016-02-20,5,36.23906366297514,38.96077603885814
2016-04-21,7,36.64152163305195,38.2790873583596
2016-01-16,1,35.008088673407755,40.803922355481035
2016-01-26,3,37.15223320118906,37.89204990331635
2016-06-05,7,37.314573305230525,38.110445972798175
2016-04-29,5,37.08011791273919,37.9449061102716
2016-02-18,7,35.30356904578571,39.19427739944632
2016-06-29,1,36.529858342323124,41.24214393784039
2016-05-05,4,36.17533494288685,40.548038768909734
2016-03-06,7,35.741090244457304,39.895338967813075
2016-02-07,2,35.69621803787723,40.52281054841036
2016-03-20,2,35.4213602540424,40.626164471140996
2016-05-06,4,36.948763134828745,38.45410323652592
2016-05-30,8,36.02722563018926,40.39828672506029
2016-01-19,2,35.456295885610594,40.249287744800434
2016-02-10,4,37.20479986736922,37.821709782822424
2016-05-11,7,34.96958124622707,39.73195050872806
2016-04-20,3,34.74005494468615,39.98943438823982
2016-06-24,2,35.28960800121213,38.57797191431093
2016-01-18,4,37.08512914668338,38.854575066704754
2016-06-03,2,37.520031333915234,37.98129290497972
2016-02-11,4,36.10718883887234,39.577972384185486
2016-02-13,3,37.34050430666405,37.76955758924909
2016-04-14,7,35.984328627315094,38.97848799046082
2016-06-01,1,35.99340404656205,38.503907987949695
2016-06-17,8,36.634727110533746,38.98496310525106
2016-06-23,8,36.33234995255147,38.2167412756218
2016-06-25,1,36.51335072945955,38.05020965978848
2016-05-03,5,36.57806194582035,41.0076779498269
2016-02-04,3,35.51537146964773,39.51013746974831
2016-02-14,1,37.39660062101545,39.01630837434179
2016-05-27,8,37.08981146841785,41.16041180944826
2016-02-03,6,37.04562942243564,40.89918406955193
2016-02-26,1,35.33329792056452,40.68593756702695
2016-05-09,2,35.886819702034536,39.30716633578079
2016-05-26,2,34.96551983961204,40.22159268371625
2016-01-10,1,36.67239079655395,37.9393683950666
2016-05-30,1,36.67886610322798,40.87950560250214
2016-02-13,6,36.52053658724619,39.1583547606972
2016-05-04,1,35.801458806183525,40.80507403021527
2016-04-07,3,36.62448547852175,38.75357592293004
2016-04-27,6,34.94733285067966,39.76210989051972
2016-04-29,7,36.02952361608929,39.43418438266765
2016-03-31,3,36.34637488707789,39.46860837596789
2016-01-17,8,35.36740488913335,38.41471677660263
2016-01-19,7,35.879384761958214,39.619000967358
2016-05-01,8,35.50946233207804,39.636407458781626
2016-04-20,8,35.59924563304578,39.230379793492936
2016-05-01,5,36.15060840940915,38.930583521564955
2016-06-07,3,36.100335168609924,40.402018204844126
2016-05-31,5,37.10799986553662,37.95326128261651
2016-06-16,3,35.262543383030696,40.12969639914315
2016-02-23,4,35.34225929965084,39.10086214107633
2016-05-12,4,36.10604312968015,39.006150841972236
2016-02-01,5,36.386567870432906,38.35055799428421
2016-05-25,6,35.899665540915755,38.50132541524823
2016-03-21,7,35.88475882997125,40.821263270417774
2016-05-15,1,35.65420552262629,38.47539618934787
2016-02-27,6,35.45778807301012,38.472953150267905
2016-05-15,7,36.96726170126726,40.93326199905572
2016-04-02,5,36.000601890411275,38.93327719953399
2016-04-06,2,36.04674160842624,41.10371004870059
2016-01-29,4,37.130452781364504,40.616102657623365
2016-04-03,1,37.137295640107084,40.846847901535696
2016-03-25,8,37.45952408890578,38.73829781975362
2016-04-24,4,36.557821996178575,38.78115796827248
2016-01-27,5,36.17150169609377,38.98927568341475
2016-04-17,2,35.79993983946007,40.59896805447715
2016-02-16,5,37.183929864864695,37.70096356808806
2016-06-20,3,36.55404238036698,40.634535027976106
2016-03-24,7,37.136738908942874,41.28318340337227
2016-05-14,5,36.25229044632585,38.981269687546764
2016-02-21,7,36.44197988903199,38.37886728557252
2016-05-27,4,36.612757109593005,41.09596096560415
2016-05-20,6,37.21122153395511,38.29516861498152
2016-03-26,7,37.03680531922082,37.97487665656398
2016-06-26,1,35.321659114560156,40.210819517547996
2016-04-12,2,36.650738268893036,37.908176136658916
2016-01-17,6,37.437082885886774,38.29457667403261
2016-01-14,2,35.99031634837388,39.87218859734413
2016-06-13,8,35.78109701828357,38.51893684104598
2016-05-17,7,36.35387835766224,38.97470432842619
2016-05-02,1,35.57840989023931,39.241149936736015
2016-02-14,2,35.335779784261334,39.91784883101781
2016-01-11,6,35.40217109604687,38.965416069380666
2016-06-08,4,36.9981965425429,41.10249163725629
2016-03-10,7,34.97979837770484,40.36244215546095
2016-05-28,1,36.049404456585684,39.181978185248084
2016-04-06,3,35.29156318265565,38.64284052973693
2016-03-31,7,35.40796832929477,39.93049476377514
2016-04-16,3,36.22773120183646,38.68521178991909
2016-05-14,6,35.444001080545306,40.563563882830316
2016-05-27,4,35.54630006309446,38.36428921135799
2016-05-30,6,37.46185937273623,38.19234138574282
2016-04-23,8,36.03571734709704,40.80148704806403
2016-01-17,4,36.49662611049051,40.896184233435456
2016-01-02,4,36.441436870593094,38.57062475188349
2016-04-18,8,35.65961607325548,40.093947099040165
2016-01-20,8,35.966897964498706,39.90007800168404
2016-06-11,4,34.70816788554625,40.15007517824601
2016-01-17,8,36.72131335316564,40.54298659921932
2016-05-08,1,36.51938226737904,38.33323896145176
2016-04-09,3,35.55469238146817,40.17401146188899
2016-02-20,6,37.199678320217565,38.698505959808
2016-02-12,4,37.117727009909906,40.79346469934132
2016-02-06,1,35.92102618516488,40.04330116616476
2016-02-25,2,36.6523693586493,37.89339419723752
2016-06-27,6,36.04878079542836,38.51830972155577
2016-02-18,7,36.05601759892905,39.64493759991764
2016-02-05,5,36.863909846390534,40.74049668569468
2016-04-27,7,36.849066430238324,37.88376211943692
2016-02-29,4,36.21525298670605,40.450497019975536
2016-03-20,6,36.87034542707365,40.760461242567764
2016-02-03,8,35.89412896672496,40.61595025670819
2016-02-18,8,35.24721235575346,40.17351749990165
2016-06-19,7,36.411315666851216,39.65713718503828
2016-01-15,2,35.90307017223777,39.04787225129715
2016-06-21,5,36.830385496698256,38.99996894335991
2016-01-13,7,35.42398674313872,39.54185689282541
2016-04-19,4,37.34348975072483,37.9648476095548
2016-01-07,1,37.009556597342105,38.98826861727278
2016-03-15,7,35.75446359402342,39.23314292449984
2016-01-12,3,35.97590886356495,40.81985812913326
2016-03-02,5,35.65150734124212,38.51051507840329
2016-02-10,3,36.57557491855374,41.02461236600272
2016-06-20,2,36.56137140022864,38.21335348098856
2016-04-05,3,35.30455838520275,39.049048138782986
2016-02-07,1,35.49074481261384,40.000726032376754
2016-01-10,4,36.820042682164534,38.01339091650824
2016-04-30,2,36.526264233467444,39.10322563132811
2016-05-30,5,36.92828603376046,37.8161210390712
2016-06-02,5,35.41187828878589,40.30884025685401
2016-02-29,8,36.58651500063865,38.55499521419967
2016-02-14,8,37.15778667398452,40.949678832848186
2016-02-25,2,36.74959379883405,41.41020108974608
2016-05-01,6,36.26504637285973,39.51513189911742
2016-04-09,8,35.47127869696653,38.36273107471197
2016-03-24,5,34.80471639769048,40.54869542462597
2016-03-25,3,37.215365086201345,38.34964762121849
2016-05-24,5,36.71527603468013,38.63172554204246
2016-05-19,3,35.30836863658268,40.255488854317285
2016-03-19,1,36.113919834089806,38.75813351921121
2016-04-15,2,36.28173450599098,37.88857873296427
